STATEFP,COUNTYFP,YEAR,INDICATOR,VALUE,STATE,STATEABBREVIATION,COUNTY
1,53,2015,HIVprevalence,221,Alabama,AL,Escambia County
1,51,2016,HIVprevalence,222,Alabama,AL,Elmore County
1,119,2010,HIVprevalence,222.1,Alabama,AL,Sumter County
1,53,2016,HIVprevalence,222.1,Alabama,AL,Escambia County
1,89,2015,HIVprevalence,222.8,Alabama,AL,Madison County
1,41,2016,HIVprevalence,223.5,Alabama,AL,Crenshaw County
1,1,2015,HIVprevalence,223.7,Alabama,AL,Autauga County
1,105,2013,HIVprevalence,226.1,Alabama,AL,Perry County
1,51,2015,HIVprevalence,226.3,Alabama,AL,Elmore County
1,15,2016,HIVprevalence,226.3,Alabama,AL,Calhoun County
1,47,2010,HIVprevalence,230.1,Alabama,AL,Dallas County
1,23,2009,HIVprevalence,230.6,Alabama,AL,Choctaw County
1,45,2011,HIVprevalence,231,Alabama,AL,Dale County
1,23,2016,HIVprevalence,231.5,Alabama,AL,Choctaw County
1,17,2012,HIVprevalence,231.8,Alabama,AL,Chambers County
1,125,2015,HIVprevalence,232.8,Alabama,AL,Tuscaloosa County
1,45,2013,HIVprevalence,233,Alabama,AL,Dale County
1,35,2010,HIVprevalence,233.4,Alabama,AL,Conecuh County
1,45,2012,HIVprevalence,234.2,Alabama,AL,Dale County
1,125,2014,HIVprevalence,234.6,Alabama,AL,Tuscaloosa County
1,53,2014,HIVprevalence,236.6,Alabama,AL,Escambia County
1,89,2016,HIVprevalence,236.6,Alabama,AL,Madison County
1,17,2013,HIVprevalence,238.2,Alabama,AL,Chambers County
1,113,2010,HIVprevalence,238.6,Alabama,AL,Russell County
1,7,2014,HIVprevalence,239.1,Alabama,AL,Bibb County
1,23,2010,HIVprevalence,239.7,Alabama,AL,Choctaw County
1,105,2014,HIVprevalence,241.3,Alabama,AL,Perry County
1,5,2010,HIVprevalence,242.9,Alabama,AL,Barbour County
1,63,2012,HIVprevalence,243.2,Alabama,AL,Greene County
1,45,2016,HIVprevalence,244.1,Alabama,AL,Dale County
1,63,2013,HIVprevalence,245.5,Alabama,AL,Greene County
1,125,2016,HIVprevalence,246.9,Alabama,AL,Tuscaloosa County
1,13,2014,HIVprevalence,247.3,Alabama,AL,Butler County
1,113,2012,HIVprevalence,247.7,Alabama,AL,Russell County
1,35,2009,HIVprevalence,248.6,Alabama,AL,Conecuh County
1,45,2008,HIVprevalence,249.4,Alabama,AL,Dale County
1,13,2012,HIVprevalence,250.1,Alabama,AL,Butler County
1,69,2011,HIVprevalence,250.7,Alabama,AL,Houston County
1,35,2015,HIVprevalence,251.7,Alabama,AL,Conecuh County
1,107,2015,HIVprevalence,251.7,Alabama,AL,Pickens County
1,51,2014,HIVprevalence,252.9,Alabama,AL,Elmore County
1,107,2014,HIVprevalence,253.2,Alabama,AL,Pickens County
1,113,2013,HIVprevalence,254.1,Alabama,AL,Russell County
1,119,2008,HIVprevalence,255.5,Alabama,AL,Sumter County
1,35,2008,HIVprevalence,256.3,Alabama,AL,Conecuh County
1,121,2015,HIVprevalence,257.5,Alabama,AL,Talladega County
1,109,2011,HIVprevalence,258.5,Alabama,AL,Pike County
1,119,2009,HIVprevalence,259.7,Alabama,AL,Sumter County
1,119,2011,HIVprevalence,259.8,Alabama,AL,Sumter County
1,119,2012,HIVprevalence,259.8,Alabama,AL,Sumter County
1,45,2010,HIVprevalence,262,Alabama,AL,Dale County
1,63,2009,HIVprevalence,262.1,Alabama,AL,Greene County
1,113,2011,HIVprevalence,263.3,Alabama,AL,Russell County
1,17,2008,HIVprevalence,265.9,Alabama,AL,Chambers County
1,13,2015,HIVprevalence,266.7,Alabama,AL,Butler County
1,23,2012,HIVprevalence,267.6,Alabama,AL,Choctaw County
1,121,2016,HIVprevalence,268,Alabama,AL,Talladega County
1,23,2011,HIVprevalence,268.3,Alabama,AL,Choctaw County
1,119,2013,HIVprevalence,268.5,Alabama,AL,Sumter County
1,45,2015,HIVprevalence,271.3,Alabama,AL,Dale County
1,105,2016,HIVprevalence,272.4,Alabama,AL,Perry County
1,65,2011,HIVprevalence,272.6,Alabama,AL,Hale County
1,45,2014,HIVprevalence,273.7,Alabama,AL,Dale County
1,35,2013,HIVprevalence,275,Alabama,AL,Conecuh County
1,131,2016,HIVprevalence,275,Alabama,AL,Wilcox County
1,105,2008,HIVprevalence,275.3,Alabama,AL,Perry County
1,105,2009,HIVprevalence,278.1,Alabama,AL,Perry County
1,23,2014,HIVprevalence,279.4,Alabama,AL,Choctaw County
1,45,2009,HIVprevalence,280.1,Alabama,AL,Dale County
1,107,2016,HIVprevalence,280.7,Alabama,AL,Pickens County
1,119,2015,HIVprevalence,281.7,Alabama,AL,Sumter County
1,105,2015,HIVprevalence,281.9,Alabama,AL,Perry County
1,113,2014,HIVprevalence,283,Alabama,AL,Russell County
1,69,2012,HIVprevalence,285.5,Alabama,AL,Houston County
1,23,2013,HIVprevalence,286.6,Alabama,AL,Choctaw County
1,17,2014,HIVprevalence,288,Alabama,AL,Chambers County
1,69,2008,HIVprevalence,290.3,Alabama,AL,Houston County
1,69,2009,HIVprevalence,290.3,Alabama,AL,Houston County
1,5,2011,HIVprevalence,290.3,Alabama,AL,Barbour County
1,5,2012,HIVprevalence,291.5,Alabama,AL,Barbour County
1,69,2013,HIVprevalence,291.9,Alabama,AL,Houston County
1,109,2012,HIVprevalence,292.5,Alabama,AL,Pike County
1,5,2013,HIVprevalence,293.7,Alabama,AL,Barbour County
1,17,2009,HIVprevalence,294.4,Alabama,AL,Chambers County
1,65,2012,HIVprevalence,296.2,Alabama,AL,Hale County
1,119,2014,HIVprevalence,306,Alabama,AL,Sumter County
1,69,2014,HIVprevalence,308,Alabama,AL,Houston County
1,35,2016,HIVprevalence,310.4,Alabama,AL,Conecuh County
1,13,2016,HIVprevalence,311,Alabama,AL,Butler County
1,109,2013,HIVprevalence,311.7,Alabama,AL,Pike County
1,87,2011,HIVprevalence,314.7,Alabama,AL,Macon County
1,63,2014,HIVprevalence,320.1,Alabama,AL,Greene County
1,11,2008,HIVprevalence,322.5,Alabama,AL,Bullock County
1,119,2016,HIVprevalence,323.2,Alabama,AL,Sumter County
1,87,2010,HIVprevalence,323.9,Alabama,AL,Macon County
1,5,2008,HIVprevalence,326.9,Alabama,AL,Barbour County
1,5,2009,HIVprevalence,327.4,Alabama,AL,Barbour County
1,109,2008,HIVprevalence,329.3,Alabama,AL,Pike County
1,85,2010,HIVprevalence,330.6,Alabama,AL,Lowndes County
1,69,2015,HIVprevalence,332.5,Alabama,AL,Houston County
1,11,2009,HIVprevalence,334,Alabama,AL,Bullock County
1,109,2015,HIVprevalence,334.3,Alabama,AL,Pike County
1,65,2013,HIVprevalence,337.2,Alabama,AL,Hale County
1,113,2008,HIVprevalence,337.5,Alabama,AL,Russell County
1,47,2011,HIVprevalence,340.5,Alabama,AL,Dallas County
1,109,2014,HIVprevalence,341.6,Alabama,AL,Pike County
1,113,2009,HIVprevalence,343.2,Alabama,AL,Russell County
1,47,2008,HIVprevalence,345,Alabama,AL,Dallas County
1,87,2012,HIVprevalence,346.3,Alabama,AL,Macon County
1,11,2013,HIVprevalence,346.3,Alabama,AL,Bullock County
1,109,2009,HIVprevalence,348.1,Alabama,AL,Pike County
1,109,2016,HIVprevalence,356.5,Alabama,AL,Pike County
1,11,2011,HIVprevalence,357.4,Alabama,AL,Bullock County
1,87,2013,HIVprevalence,360.5,Alabama,AL,Macon County
1,65,2014,HIVprevalence,364.6,Alabama,AL,Hale County
1,47,2009,HIVprevalence,365.1,Alabama,AL,Dallas County
1,97,2010,HIVprevalence,365.6,Alabama,AL,Mobile County
1,47,2013,HIVprevalence,366.1,Alabama,AL,Dallas County
1,69,2016,HIVprevalence,366.5,Alabama,AL,Houston County
1,83,2010,HIVprevalence,366.9,Alabama,AL,Limestone County
1,83,2012,HIVprevalence,366.9,Alabama,AL,Limestone County
1,17,2015,HIVprevalence,367.7,Alabama,AL,Chambers County
1,47,2012,HIVprevalence,369.7,Alabama,AL,Dallas County
1,113,2015,HIVprevalence,372.5,Alabama,AL,Russell County
1,87,2014,HIVprevalence,372.7,Alabama,AL,Macon County
1,85,2008,HIVprevalence,378.1,Alabama,AL,Lowndes County
1,63,2016,HIVprevalence,378.7,Alabama,AL,Greene County
1,11,2012,HIVprevalence,378.9,Alabama,AL,Bullock County
1,17,2016,HIVprevalence,387.7,Alabama,AL,Chambers County
1,73,2010,HIVprevalence,391.7,Alabama,AL,Jefferson County
1,63,2015,HIVprevalence,392.9,Alabama,AL,Greene County
1,47,2015,HIVprevalence,402.7,Alabama,AL,Dallas County
1,85,2009,HIVprevalence,407.3,Alabama,AL,Lowndes County
1,5,2014,HIVprevalence,415.5,Alabama,AL,Barbour County
1,113,2016,HIVprevalence,417,Alabama,AL,Russell County
1,5,2016,HIVprevalence,420.6,Alabama,AL,Barbour County
1,47,2014,HIVprevalence,421,Alabama,AL,Dallas County
1,47,2016,HIVprevalence,422.2,Alabama,AL,Dallas County
1,5,2015,HIVprevalence,426.8,Alabama,AL,Barbour County
1,65,2015,HIVprevalence,429.8,Alabama,AL,Hale County
1,83,2011,HIVprevalence,430.3,Alabama,AL,Limestone County
1,87,2015,HIVprevalence,431.8,Alabama,AL,Macon County
1,83,2013,HIVprevalence,433.4,Alabama,AL,Limestone County
1,65,2016,HIVprevalence,436,Alabama,AL,Hale County
1,73,2011,HIVprevalence,458.2,Alabama,AL,Jefferson County
1,97,2011,HIVprevalence,458.3,Alabama,AL,Mobile County
1,85,2011,HIVprevalence,463.9,Alabama,AL,Lowndes County
1,11,2010,HIVprevalence,469.8,Alabama,AL,Bullock County
1,97,2008,HIVprevalence,472.5,Alabama,AL,Mobile County
1,97,2012,HIVprevalence,476.2,Alabama,AL,Mobile County
1,87,2008,HIVprevalence,478,Alabama,AL,Macon County
1,97,2009,HIVprevalence,483.8,Alabama,AL,Mobile County
1,97,2013,HIVprevalence,490,Alabama,AL,Mobile County
1,101,2010,HIVprevalence,496.5,Alabama,AL,Montgomery County
1,87,2016,HIVprevalence,496.6,Alabama,AL,Macon County
1,97,2015,HIVprevalence,498.3,Alabama,AL,Mobile County
1,87,2009,HIVprevalence,500.3,Alabama,AL,Macon County
1,97,2014,HIVprevalence,502.2,Alabama,AL,Mobile County
1,97,2016,HIVprevalence,510.8,Alabama,AL,Mobile County
1,73,2012,HIVprevalence,513,Alabama,AL,Jefferson County
1,73,2008,HIVprevalence,514.2,Alabama,AL,Jefferson County
1,11,2014,HIVprevalence,529.7,Alabama,AL,Bullock County
1,73,2009,HIVprevalence,535.6,Alabama,AL,Jefferson County
1,101,2011,HIVprevalence,541.8,Alabama,AL,Montgomery County
1,101,2012,HIVprevalence,577.7,Alabama,AL,Montgomery County
1,85,2013,HIVprevalence,585.4,Alabama,AL,Lowndes County
1,73,2013,HIVprevalence,586.9,Alabama,AL,Jefferson County
1,85,2016,HIVprevalence,606.4,Alabama,AL,Lowndes County
1,73,2015,HIVprevalence,610.8,Alabama,AL,Jefferson County
1,73,2014,HIVprevalence,612,Alabama,AL,Jefferson County
1,85,2014,HIVprevalence,616.2,Alabama,AL,Lowndes County
1,85,2012,HIVprevalence,618.4,Alabama,AL,Lowndes County
1,73,2016,HIVprevalence,621.1,Alabama,AL,Jefferson County
1,101,2013,HIVprevalence,626,Alabama,AL,Montgomery County
1,11,2016,HIVprevalence,632.9,Alabama,AL,Bullock County
1,85,2015,HIVprevalence,648.9,Alabama,AL,Lowndes County
1,11,2015,HIVprevalence,666.9,Alabama,AL,Bullock County
1,101,2014,HIVprevalence,680.3,Alabama,AL,Montgomery County
1,101,2008,HIVprevalence,692.2,Alabama,AL,Montgomery County
1,101,2015,HIVprevalence,704.9,Alabama,AL,Montgomery County
1,101,2009,HIVprevalence,721.5,Alabama,AL,Montgomery County
1,101,2016,HIVprevalence,749.8,Alabama,AL,Montgomery County
2,13,2008,HIVprevalence,-1,Alaska,AK,Aleutians East Borough
2,13,2009,HIVprevalence,-1,Alaska,AK,Aleutians East Borough
2,13,2010,HIVprevalence,-1,Alaska,AK,Aleutians East Borough
2,13,2011,HIVprevalence,-1,Alaska,AK,Aleutians East Borough
2,13,2012,HIVprevalence,-1,Alaska,AK,Aleutians East Borough
2,13,2013,HIVprevalence,-1,Alaska,AK,Aleutians East Borough
2,13,2016,HIVprevalence,-1,Alaska,AK,Aleutians East Borough
2,16,2008,HIVprevalence,-1,Alaska,AK,Aleutians West Census Area
2,16,2009,HIVprevalence,-1,Alaska,AK,Aleutians West Census Area
2,16,2010,HIVprevalence,-1,Alaska,AK,Aleutians West Census Area
2,16,2011,HIVprevalence,-1,Alaska,AK,Aleutians West Census Area
2,16,2012,HIVprevalence,-1,Alaska,AK,Aleutians West Census Area
2,16,2013,HIVprevalence,-1,Alaska,AK,Aleutians West Census Area
2,16,2016,HIVprevalence,-1,Alaska,AK,Aleutians West Census Area
2,20,2008,HIVprevalence,-1,Alaska,AK,Anchorage Municipality
2,20,2009,HIVprevalence,-1,Alaska,AK,Anchorage Municipality
2,20,2010,HIVprevalence,-1,Alaska,AK,Anchorage Municipality
2,20,2011,HIVprevalence,-1,Alaska,AK,Anchorage Municipality
2,20,2012,HIVprevalence,-1,Alaska,AK,Anchorage Municipality
2,20,2013,HIVprevalence,-1,Alaska,AK,Anchorage Municipality
2,20,2016,HIVprevalence,-1,Alaska,AK,Anchorage Municipality
2,50,2008,HIVprevalence,-1,Alaska,AK,Bethel Census Area
2,50,2009,HIVprevalence,-1,Alaska,AK,Bethel Census Area
2,50,2010,HIVprevalence,-1,Alaska,AK,Bethel Census Area
2,50,2011,HIVprevalence,-1,Alaska,AK,Bethel Census Area
2,50,2012,HIVprevalence,-1,Alaska,AK,Bethel Census Area
2,50,2013,HIVprevalence,-1,Alaska,AK,Bethel Census Area
2,50,2016,HIVprevalence,-1,Alaska,AK,Bethel Census Area
2,60,2008,HIVprevalence,-1,Alaska,AK,Bristol Bay Borough
2,60,2009,HIVprevalence,-1,Alaska,AK,Bristol Bay Borough
2,60,2010,HIVprevalence,-1,Alaska,AK,Bristol Bay Borough
2,60,2011,HIVprevalence,-1,Alaska,AK,Bristol Bay Borough
2,60,2012,HIVprevalence,-1,Alaska,AK,Bristol Bay Borough
2,60,2013,HIVprevalence,-1,Alaska,AK,Bristol Bay Borough
2,60,2016,HIVprevalence,-1,Alaska,AK,Bristol Bay Borough
2,68,2008,HIVprevalence,-1,Alaska,AK,Denali Borough
2,68,2009,HIVprevalence,-1,Alaska,AK,Denali Borough
2,68,2010,HIVprevalence,-1,Alaska,AK,Denali Borough
2,68,2011,HIVprevalence,-1,Alaska,AK,Denali Borough
2,68,2012,HIVprevalence,-1,Alaska,AK,Denali Borough
2,68,2013,HIVprevalence,-1,Alaska,AK,Denali Borough
2,68,2016,HIVprevalence,-1,Alaska,AK,Denali Borough
2,70,2008,HIVprevalence,-1,Alaska,AK,Dillingham Census Area
2,70,2009,HIVprevalence,-1,Alaska,AK,Dillingham Census Area
2,70,2010,HIVprevalence,-1,Alaska,AK,Dillingham Census Area
2,70,2011,HIVprevalence,-1,Alaska,AK,Dillingham Census Area
2,70,2012,HIVprevalence,-1,Alaska,AK,Dillingham Census Area
2,70,2013,HIVprevalence,-1,Alaska,AK,Dillingham Census Area
2,70,2016,HIVprevalence,-1,Alaska,AK,Dillingham Census Area
2,90,2008,HIVprevalence,-1,Alaska,AK,Fairbanks North Star Borough
2,90,2009,HIVprevalence,-1,Alaska,AK,Fairbanks North Star Borough
2,90,2010,HIVprevalence,-1,Alaska,AK,Fairbanks North Star Borough
2,90,2011,HIVprevalence,-1,Alaska,AK,Fairbanks North Star Borough
2,90,2012,HIVprevalence,-1,Alaska,AK,Fairbanks North Star Borough
2,90,2013,HIVprevalence,-1,Alaska,AK,Fairbanks North Star Borough
2,90,2016,HIVprevalence,-1,Alaska,AK,Fairbanks North Star Borough
2,100,2008,HIVprevalence,-1,Alaska,AK,Haines Borough
2,100,2009,HIVprevalence,-1,Alaska,AK,Haines Borough
2,100,2010,HIVprevalence,-1,Alaska,AK,Haines Borough
2,100,2011,HIVprevalence,-1,Alaska,AK,Haines Borough
2,100,2012,HIVprevalence,-1,Alaska,AK,Haines Borough
2,100,2013,HIVprevalence,-1,Alaska,AK,Haines Borough
2,100,2016,HIVprevalence,-1,Alaska,AK,Haines Borough
2,105,2008,HIVprevalence,-1,Alaska,AK,Hoonah-Angoon Census Area
2,105,2009,HIVprevalence,-1,Alaska,AK,Hoonah-Angoon Census Area
2,105,2010,HIVprevalence,-1,Alaska,AK,Hoonah-Angoon Census Area
2,105,2011,HIVprevalence,-1,Alaska,AK,Hoonah-Angoon Census Area
2,105,2012,HIVprevalence,-1,Alaska,AK,Hoonah-Angoon Census Area
2,105,2013,HIVprevalence,-1,Alaska,AK,Hoonah-Angoon Census Area
2,105,2016,HIVprevalence,-1,Alaska,AK,Hoonah-Angoon Census Area
2,110,2008,HIVprevalence,-1,Alaska,AK,Juneau City and Borough
2,110,2009,HIVprevalence,-1,Alaska,AK,Juneau City and Borough
2,110,2010,HIVprevalence,-1,Alaska,AK,Juneau City and Borough
2,110,2011,HIVprevalence,-1,Alaska,AK,Juneau City and Borough
2,110,2012,HIVprevalence,-1,Alaska,AK,Juneau City and Borough
2,110,2013,HIVprevalence,-1,Alaska,AK,Juneau City and Borough
2,110,2016,HIVprevalence,-1,Alaska,AK,Juneau City and Borough
2,122,2008,HIVprevalence,-1,Alaska,AK,Kenai Peninsula Borough
2,122,2009,HIVprevalence,-1,Alaska,AK,Kenai Peninsula Borough
2,122,2010,HIVprevalence,-1,Alaska,AK,Kenai Peninsula Borough
2,122,2011,HIVprevalence,-1,Alaska,AK,Kenai Peninsula Borough
2,122,2012,HIVprevalence,-1,Alaska,AK,Kenai Peninsula Borough
2,122,2013,HIVprevalence,-1,Alaska,AK,Kenai Peninsula Borough
2,122,2016,HIVprevalence,-1,Alaska,AK,Kenai Peninsula Borough
2,130,2008,HIVprevalence,-1,Alaska,AK,Ketchikan Gateway Borough
2,130,2009,HIVprevalence,-1,Alaska,AK,Ketchikan Gateway Borough
2,130,2010,HIVprevalence,-1,Alaska,AK,Ketchikan Gateway Borough
2,130,2011,HIVprevalence,-1,Alaska,AK,Ketchikan Gateway Borough
2,130,2012,HIVprevalence,-1,Alaska,AK,Ketchikan Gateway Borough
2,130,2013,HIVprevalence,-1,Alaska,AK,Ketchikan Gateway Borough
2,130,2016,HIVprevalence,-1,Alaska,AK,Ketchikan Gateway Borough
2,150,2008,HIVprevalence,-1,Alaska,AK,Kodiak Island Borough
2,150,2009,HIVprevalence,-1,Alaska,AK,Kodiak Island Borough
2,150,2010,HIVprevalence,-1,Alaska,AK,Kodiak Island Borough
2,150,2011,HIVprevalence,-1,Alaska,AK,Kodiak Island Borough
2,150,2012,HIVprevalence,-1,Alaska,AK,Kodiak Island Borough
2,150,2013,HIVprevalence,-1,Alaska,AK,Kodiak Island Borough
2,150,2016,HIVprevalence,-1,Alaska,AK,Kodiak Island Borough
2,158,2008,HIVprevalence,-1,Alaska,AK,Kusilvak Census Area
2,158,2009,HIVprevalence,-1,Alaska,AK,Kusilvak Census Area
2,158,2010,HIVprevalence,-1,Alaska,AK,Kusilvak Census Area
2,158,2011,HIVprevalence,-1,Alaska,AK,Kusilvak Census Area
2,158,2012,HIVprevalence,-1,Alaska,AK,Kusilvak Census Area
2,158,2013,HIVprevalence,-1,Alaska,AK,Kusilvak Census Area
2,158,2016,HIVprevalence,-1,Alaska,AK,Kusilvak Census Area
2,164,2008,HIVprevalence,-1,Alaska,AK,Lake and Peninsula Borough
2,164,2009,HIVprevalence,-1,Alaska,AK,Lake and Peninsula Borough
2,164,2010,HIVprevalence,-1,Alaska,AK,Lake and Peninsula Borough
2,164,2011,HIVprevalence,-1,Alaska,AK,Lake and Peninsula Borough
2,164,2012,HIVprevalence,-1,Alaska,AK,Lake and Peninsula Borough
2,164,2013,HIVprevalence,-1,Alaska,AK,Lake and Peninsula Borough
2,164,2016,HIVprevalence,-1,Alaska,AK,Lake and Peninsula Borough
2,170,2008,HIVprevalence,-1,Alaska,AK,Matanuska-Susitna Borough
2,170,2009,HIVprevalence,-1,Alaska,AK,Matanuska-Susitna Borough
2,170,2010,HIVprevalence,-1,Alaska,AK,Matanuska-Susitna Borough
2,170,2011,HIVprevalence,-1,Alaska,AK,Matanuska-Susitna Borough
2,170,2012,HIVprevalence,-1,Alaska,AK,Matanuska-Susitna Borough
2,170,2013,HIVprevalence,-1,Alaska,AK,Matanuska-Susitna Borough
2,170,2016,HIVprevalence,-1,Alaska,AK,Matanuska-Susitna Borough
2,180,2008,HIVprevalence,-1,Alaska,AK,Nome Census Area
2,180,2009,HIVprevalence,-1,Alaska,AK,Nome Census Area
2,180,2010,HIVprevalence,-1,Alaska,AK,Nome Census Area
2,180,2011,HIVprevalence,-1,Alaska,AK,Nome Census Area
2,180,2012,HIVprevalence,-1,Alaska,AK,Nome Census Area
2,180,2013,HIVprevalence,-1,Alaska,AK,Nome Census Area
2,180,2016,HIVprevalence,-1,Alaska,AK,Nome Census Area
2,185,2008,HIVprevalence,-1,Alaska,AK,North Slope Borough
2,185,2009,HIVprevalence,-1,Alaska,AK,North Slope Borough
2,185,2010,HIVprevalence,-1,Alaska,AK,North Slope Borough
2,185,2011,HIVprevalence,-1,Alaska,AK,North Slope Borough
2,185,2012,HIVprevalence,-1,Alaska,AK,North Slope Borough
2,185,2013,HIVprevalence,-1,Alaska,AK,North Slope Borough
2,185,2016,HIVprevalence,-1,Alaska,AK,North Slope Borough
2,188,2008,HIVprevalence,-1,Alaska,AK,Northwest Arctic Borough
2,188,2009,HIVprevalence,-1,Alaska,AK,Northwest Arctic Borough
2,188,2010,HIVprevalence,-1,Alaska,AK,Northwest Arctic Borough
2,188,2011,HIVprevalence,-1,Alaska,AK,Northwest Arctic Borough
2,188,2012,HIVprevalence,-1,Alaska,AK,Northwest Arctic Borough
2,188,2013,HIVprevalence,-1,Alaska,AK,Northwest Arctic Borough
2,188,2016,HIVprevalence,-1,Alaska,AK,Northwest Arctic Borough
2,195,2008,HIVprevalence,-1,Alaska,AK,Petersburg Borough
2,195,2009,HIVprevalence,-1,Alaska,AK,Petersburg Borough
2,195,2010,HIVprevalence,-1,Alaska,AK,Petersburg Borough
2,195,2011,HIVprevalence,-1,Alaska,AK,Petersburg Borough
2,195,2012,HIVprevalence,-1,Alaska,AK,Petersburg Borough
2,195,2013,HIVprevalence,-1,Alaska,AK,Petersburg Borough
2,195,2016,HIVprevalence,-1,Alaska,AK,Petersburg Borough
2,198,2008,HIVprevalence,-1,Alaska,AK,Prince of Wales-Hyder Census Area
2,198,2009,HIVprevalence,-1,Alaska,AK,Prince of Wales-Hyder Census Area
2,198,2010,HIVprevalence,-1,Alaska,AK,Prince of Wales-Hyder Census Area
2,198,2011,HIVprevalence,-1,Alaska,AK,Prince of Wales-Hyder Census Area
2,198,2012,HIVprevalence,-1,Alaska,AK,Prince of Wales-Hyder Census Area
2,198,2013,HIVprevalence,-1,Alaska,AK,Prince of Wales-Hyder Census Area
2,198,2016,HIVprevalence,-1,Alaska,AK,Prince of Wales-Hyder Census Area
2,220,2008,HIVprevalence,-1,Alaska,AK,Sitka City and Borough
2,220,2009,HIVprevalence,-1,Alaska,AK,Sitka City and Borough
2,220,2010,HIVprevalence,-1,Alaska,AK,Sitka City and Borough
2,220,2011,HIVprevalence,-1,Alaska,AK,Sitka City and Borough
2,220,2012,HIVprevalence,-1,Alaska,AK,Sitka City and Borough
2,220,2013,HIVprevalence,-1,Alaska,AK,Sitka City and Borough
2,220,2016,HIVprevalence,-1,Alaska,AK,Sitka City and Borough
2,230,2008,HIVprevalence,-1,Alaska,AK,Skagway Municipality
2,230,2009,HIVprevalence,-1,Alaska,AK,Skagway Municipality
2,230,2010,HIVprevalence,-1,Alaska,AK,Skagway Municipality
2,230,2011,HIVprevalence,-1,Alaska,AK,Skagway Municipality
2,230,2012,HIVprevalence,-1,Alaska,AK,Skagway Municipality
2,230,2013,HIVprevalence,-1,Alaska,AK,Skagway Municipality
2,230,2016,HIVprevalence,-1,Alaska,AK,Skagway Municipality
2,240,2008,HIVprevalence,-1,Alaska,AK,Southeast Fairbanks Census Area
2,240,2009,HIVprevalence,-1,Alaska,AK,Southeast Fairbanks Census Area
2,240,2010,HIVprevalence,-1,Alaska,AK,Southeast Fairbanks Census Area
2,240,2011,HIVprevalence,-1,Alaska,AK,Southeast Fairbanks Census Area
2,240,2012,HIVprevalence,-1,Alaska,AK,Southeast Fairbanks Census Area
2,240,2013,HIVprevalence,-1,Alaska,AK,Southeast Fairbanks Census Area
2,240,2016,HIVprevalence,-1,Alaska,AK,Southeast Fairbanks Census Area
